"ID","s","m","luminance","chromatic_contrast","achromatic_contrast","vismodel","iluminante","substrato"
"X033_ll_br_q_brac_escuro",0.0937126081914217,0.202916902737946,0.202916902737946,1.67669504901872,1.2942539,"Fiddler crab","D65","substrato_barradorio"
"X034_ll_br_c_brac_claro",0.0775239202035804,0.129950307791817,0.129950307791817,0.168211090762241,0.8486095,"Fiddler crab","D65","substrato_barradorio"
"X034_ll_br_q_brac_claro",0.123313706779964,0.233702807600936,0.233702807600936,0.891540622014552,1.4355076,"Fiddler crab","D65","substrato_barradorio"
"X035_ll_br_c_brac_escuro",0.0822737595076878,0.139574134586157,0.139574134586157,0.238792606414539,0.9200532,"Fiddler crab","D65","substrato_barradorio"
"X035_ll_br_q_brac_escuro",0.0861412229074281,0.180790412862301,0.180790412862301,1.49276793847588,1.1787958,"Fiddler crab","D65","substrato_barradorio"
"X036_ll_br_c_brac_claro",0.212890861926569,0.372704840468695,0.372704840468695,0.424192889627157,1.9022441,"Fiddler crab","D65","substrato_barradorio"
"X036_ll_br_q_brac_claro",0.147148507023243,0.282077621105802,0.282077621105802,0.958841109483225,1.6236396,"Fiddler crab","D65","substrato_barradorio"
"X037_ll_br_c_brac_escuro",0.0829760967620619,0.176703056009576,0.176703056009577,1.57860925508666,1.155928,"Fiddler crab","D65","substrato_barradorio"
"X037_ll_br_q_brac_escuro",0.168603673243345,0.321082243143861,0.321082243143861,0.919988602279937,1.7531546,"Fiddler crab","D65","substrato_barradorio"
"X038_ll_br_c_brac_claro",0.0528052430269206,0.0890387442271626,0.0890387442271626,0.202950803596497,0.470529,"Fiddler crab","D65","substrato_barradorio"
"X038_ll_br_q_brac_claro",0.113180926405583,0.204562133018592,0.204562133018592,0.612029656904124,1.3023291,"Fiddler crab","D65","substrato_barradorio"
"X039_ll_br_c_brac_escuro",0.0500513797358831,0.095356314415744,0.0953563144157441,0.92248712551877,0.5390779,"Fiddler crab","D65","substrato_barradorio"
"X039_ll_br_q_brac_escuro",0.242596417277243,0.367843168023689,0.367843168023689,0.422860339691643,1.889114,"Fiddler crab","D65","substrato_barradorio"
"X040_ll_br_c_brac_claro",0.0838714474420231,0.13301862373665,0.13301862373665,0.158010770087729,0.8719465,"Fiddler crab","D65","substrato_barradorio"
"X040_ll_br_q_brac_claro",0.199604320126233,0.27606319320705,0.27606319320705,0.964767250066252,1.6020871,"Fiddler crab","D65","substrato_barradorio"
"X041_ll_br_c_brac_escuro",0.0494153298096355,0.0863062393698927,0.0863062393698927,0.410251413795721,0.4393592,"Fiddler crab","D65","substrato_barradorio"
"X041_ll_br_q_brac_escuro",0.121560385724439,0.205081192183823,0.205081192183823,0.206095667681089,1.3048633,"Fiddler crab","D65","substrato_barradorio"
"X042_ll_br_c_brac_claro",0.0531079058922168,0.0858826094774584,0.0858826094774584,0.0433908457685043,0.4344387,"Fiddler crab","D65","substrato_barradorio"
"X042_ll_br_q_brac_claro",0.213521759549875,0.323482068640358,0.323482068640358,0.427883789398505,1.760601,"Fiddler crab","D65","substrato_barradorio"
"X043_ll_br_c_brac_escuro",0.0461232086369472,0.0657945666885877,0.0657945666885878,0.782521057357023,0.1679946,"Fiddler crab","D65","substrato_barradorio"
"X043_ll_br_q_brac_escuro",0.112891298821149,0.276320659632384,0.276320659632384,2.39896216078857,1.6030194,"Fiddler crab","D65","substrato_barradorio"
"X044_ll_br_c_brac_claro",0.121614033056906,0.229573036917995,0.229573036917995,0.868266032265329,1.4176786,"Fiddler crab","D65","substrato_barradorio"
"X044_ll_br_q_brac_claro",0.220933225242271,0.377118023694844,0.377118023694844,0.275055502381743,1.9140155,"Fiddler crab","D65","substrato_barradorio"
"X045_ll_br_c_brac_escuro",0.149147078973938,0.310294340443788,0.310294340443788,1.44113772333605,1.7189787,"Fiddler crab","D65","substrato_barradorio"
"X045_ll_br_q_brac_escuro",0.100570367704537,0.193773239439921,0.193773239439921,0.988840063688895,1.248146,"Fiddler crab","D65","substrato_barradorio"
"X046_ll_br_c_brac_claro",0.114755084773686,0.193567138157513,0.193567138157513,0.205090637975726,1.2470818,"Fiddler crab","D65","substrato_barradorio"
"X046_ll_br_q_brac_claro",0.222480286239307,0.338998031058169,0.338998031058169,0.393996490373072,1.8074516,"Fiddler crab","D65","substrato_barradorio"
"X047_ll_br_c_brac_escuro",0.0840630070136184,0.121858447862722,0.121858447862722,0.687812888719916,0.7843175,"Fiddler crab","D65","substrato_barradorio"
"X047_ll_br_q_brac_escuro",0.113251880512864,0.228427391305491,0.228427391305491,1.25856052669707,1.4126757,"Fiddler crab","D65","substrato_barradorio"
"X048_ll_br_c_brac_claro",0.0750648983579539,0.137831458501415,0.137831458501415,0.705099472002955,0.907489,"Fiddler crab","D65","substrato_barradorio"
"X048_ll_br_q_brac_claro",0.134778667590575,0.300401475648834,0.300401475648834,1.84712009113785,1.6865772,"Fiddler crab","D65","substrato_barradorio"
"X049_ll_br_c_lep_escuro",0.046978167075011,0.0812961238571126,0.0812961238571126,0.355887729963349,0.3795557,"Fiddler crab","D65","substrato_barradorio"
"X049_ll_br_q_lep_escuro",0.214593180703295,0.348407840986108,0.348407840986108,0.0199729786768466,1.8348311,"Fiddler crab","D65","substrato_barradorio"
"X050_ll_br_c_brac_claro",0.0819211190853028,0.139836474009924,0.139836474009924,0.275168546397361,0.921931,"Fiddler crab","D65","substrato_barradorio"
"X050_ll_br_q_brac_claro",0.228656267868367,0.308859255985121,0.30885925598512,1.10399047169279,1.714343,"Fiddler crab","D65","substrato_barradorio"
"X051_ll_br_c_lep_escuro",0.0575812576299435,0.0938101545004309,0.0938101545004309,0.000334439779884627,0.5227305,"Fiddler crab","D65","substrato_barradorio"
"X051_ll_br_q_lep_escuro",0.10038564988542,0.220872583243537,0.220872583243537,1.7709931090094,1.3790433,"Fiddler crab","D65","substrato_barradorio"
"X052_ll_br_c_brac_claro",0.0992126795254064,0.167106652782952,0.167106652782952,0.196500258567822,1.1000896,"Fiddler crab","D65","substrato_barradorio"
"X052_ll_br_q_brac_claro",0.138132564181313,0.287053962325255,0.287053962325255,1.43446723167,1.6411276,"Fiddler crab","D65","substrato_barradorio"
"X053_ll_br_c_brac_escuro",0.0988885475759249,0.182377678239019,0.182377678239019,0.731072007559563,1.187537,"Fiddler crab","D65","substrato_barradorio"
"X053_ll_br_q_brac_escuro",0.198745536665431,0.36157213617066,0.361572136170661,0.65063869413461,1.8719189,"Fiddler crab","D65","substrato_barradorio"
"X054_ll_br_c_brac_claro",0.0570866672299248,0.0854436129691382,0.0854436129691383,0.499294899660545,0.429314,"Fiddler crab","D65","substrato_barradorio"
"X054_ll_br_q_brac_claro",0.273136633650497,0.36968623758759,0.36968623758759,1.09210724078807,1.894112,"Fiddler crab","D65","substrato_barradorio"
"X055_ll_br_c_brac_escuro",0.0762428314823123,0.12991291489256,0.12991291489256,0.264703764353224,0.8483217,"Fiddler crab","D65","substrato_barradorio"
"X055_ll_br_q_brac_escuro",0.109328459817764,0.228230924614242,0.228230924614242,1.46124780329889,1.4118153,"Fiddler crab","D65","substrato_barradorio"
"X056_ll_br_c_brac_claro",0.0514997077266403,0.104369077622528,0.104369077622528,1.28656949461012,0.6293908,"Fiddler crab","D65","substrato_barradorio"
"X056_ll_br_q_brac_claro",0.0886717893359484,0.196800704546267,0.196800704546267,1.82215847467344,1.2636489,"Fiddler crab","D65","substrato_barradorio"
"X057_ll_br_c_brac_escuro",0.0496207180933899,0.0916161928691536,0.0916161928691536,0.737632343457799,0.4990654,"Fiddler crab","D65","substrato_barradorio"
"X057_ll_br_q_brac_escuro",0.200668008640013,0.362971213456397,0.362971213456397,0.616670538940672,1.8757809,"Fiddler crab","D65","substrato_barradorio"
"X058_ll_br_c_brac_claro",0.108584429402985,0.200608482470772,0.200608482470772,0.741330243708157,1.2828125,"Fiddler crab","D65","substrato_barradorio"
"X058_ll_br_q_brac_claro",0.0898952742312162,0.210553283283484,0.210553283283484,2.13943495081348,1.3311961,"Fiddler crab","D65","substrato_barradorio"
"X059_ll_br_c_brac_escuro",0.0480546745197853,0.0910823244691594,0.0910823244691594,0.892163240121513,0.4932211,"Fiddler crab","D65","substrato_barradorio"
"X059_ll_br_q_brac_escuro",0.225225688320327,0.360777173670701,0.360777173670701,0.0993583006775196,1.8697179,"Fiddler crab","D65","substrato_barradorio"
"X060_ll_br_c_brac_claro",0.0612995205640245,0.104033958672968,0.104033958672968,0.241159506551259,0.6261747,"Fiddler crab","D65","substrato_barradorio"
"X060_ll_br_q_brac_claro",0.132426330157385,0.26458917690122,0.264589176901221,1.20286306273396,1.5596357,"Fiddler crab","D65","substrato_barradorio"
"X061_ll_br_c_brac_escuro",0.0960466065970763,0.184987411967994,0.184987411967994,0.986620175138722,1.2017451,"Fiddler crab","D65","substrato_barradorio"
"X061_ll_br_q_brac_escuro",0.0583229246764521,0.15108681288895,0.15108681288895,2.73320418817489,0.9993119,"Fiddler crab","D65","substrato_barradorio"
"X062_ll_br_c_brac_claro",0.110529531230054,0.187031973850644,0.187031973850644,0.223785300257026,1.2127369,"Fiddler crab","D65","substrato_barradorio"
"X062_ll_br_q_brac_claro",0.169510101548637,0.33922646446686,0.339226464466861,1.21231204040876,1.8081253,"Fiddler crab","D65","substrato_barradorio"
"X063_ll_br_c_brac_escuro",0.0550703986379737,0.104119759208041,0.104119759208041,0.877461774848719,0.6269991,"Fiddler crab","D65","substrato_barradorio"
"X063_ll_br_q_brac_escuro",0.122394653802459,0.290823356891278,0.290823356891278,2.22412274731258,1.6541734,"Fiddler crab","D65","substrato_barradorio"
"X064_ll_br_c_brac_claro",0.0725332936968038,0.131320391850594,0.131320391850594,0.622107668936747,0.8590974,"Fiddler crab","D65","substrato_barradorio"
"X064_ll_br_q_brac_claro",0.096313162540483,0.255678557546724,0.255678557546724,2.87731651357058,1.5253784,"Fiddler crab","D65","substrato_barradorio"
"X065_ll_br_c_brac_escuro",0.156809777228693,0.283594145530727,0.283594145530727,0.615721867630157,1.6290015,"Fiddler crab","D65","substrato_barradorio"
"X065_ll_br_q_brac_escuro",0.129522046621802,0.235443591860061,0.235443591860061,0.645830230585234,1.4429287,"Fiddler crab","D65","substrato_barradorio"
"X066_ll_br_c_lep_claro",0.0678291253715192,0.118621173545292,0.118621173545292,0.417924236709055,0.7573923,"Fiddler crab","D65","substrato_barradorio"
"X066_ll_br_q_lep_claro",0.090318930551716,0.214938616141457,0.214938616141457,2.23319746761869,1.3518098,"Fiddler crab","D65","substrato_barradorio"
"X067_ll_br_c_brac_escuro",0.109902082796275,0.203372867650813,0.203372867650813,0.750900516358667,1.2964984,"Fiddler crab","D65","substrato_barradorio"
"X067_ll_br_q_brac_escuro",0.130607326679711,0.223943633977242,0.223943633977243,0.301580136774112,1.3928517,"Fiddler crab","D65","substrato_barradorio"
"X068_ll_br_c_brac_claro",0.0630944645605837,0.104587106460743,0.104587106460743,0.102342001722337,0.6314776,"Fiddler crab","D65","substrato_barradorio"
"X068_ll_br_q_brac_claro",0.122990940814984,0.218528936829617,0.218528936829617,0.511406226859166,1.3683758,"Fiddler crab","D65","substrato_barradorio"
"X069_ll_br_c_brac_escuro",0.0770903313630486,0.169965109607718,0.169965109607718,1.78306453135011,1.1170505,"Fiddler crab","D65","substrato_barradorio"
"X069_ll_br_q_brac_escuro",0.0947119116108915,0.262226031605395,0.262226031605395,3.12510466793068,1.5506642,"Fiddler crab","D65","substrato_barradorio"
"X070_ll_br_c_brac_claro",0.176126610259588,0.255576391644105,0.255576391644105,0.681774583522406,1.5249787,"Fiddler crab","D65","substrato_barradorio"
"X070_ll_br_q_brac_claro",0.142337438001686,0.299370487554553,0.299370487554552,1.50532490875696,1.6831392,"Fiddler crab","D65","substrato_barradorio"
"X071_ll_br_c_brac_escuro",0.104517080241833,0.152677596043932,0.152677596043932,0.6425317100909,1.0097858,"Fiddler crab","D65","substrato_barradorio"
"X071_ll_br_q_brac_escuro",0.160594023930652,0.288603139920406,0.288603139920406,0.578376293413818,1.6465099,"Fiddler crab","D65","substrato_barradorio"
"X072_ll_br_c_brac_claro",0.167900639259345,0.29430827133751,0.29430827133751,0.431548235628785,1.6660851,"Fiddler crab","D65","substrato_barradorio"
"X072_ll_br_q_brac_claro",0.213152937393503,0.348928855110447,0.348928855110447,0.0285134886708649,1.8363254,"Fiddler crab","D65","substrato_barradorio"
"X073_ll_br_c_brac_escuro",0.0729700262026436,0.134100709415302,0.134100709415302,0.71018917285706,0.8800484,"Fiddler crab","D65","substrato_barradorio"
"X073_ll_br_q_brac_escuro",0.101303906348356,0.234154192733458,0.234154192733458,2.06142630484314,1.4374372,"Fiddler crab","D65","substrato_barradorio"
"X074_ll_br_c_brac_claro",0.214272555223418,0.313610562355146,0.313610562355146,0.631187570400119,1.7296093,"Fiddler crab","D65","substrato_barradorio"
"X074_ll_br_q_brac_claro",0.109035591826295,0.194753835665752,0.194753835665752,0.542367377053668,1.2531937,"Fiddler crab","D65","substrato_barradorio"
"X075_ll_br_c_brac_escuro",0.0588857006496886,0.115125500846921,0.115125500846921,1.07483373124459,0.7274802,"Fiddler crab","D65","substrato_barradorio"
"X075_ll_br_q_brac_escuro",0.0754665067589133,0.153076452255191,0.153076452255191,1.29182116497923,1.0123948,"Fiddler crab","D65","substrato_barradorio"
"X076_ll_br_c_brac_claro",0.100095210481297,0.17637596430127,0.17637596430127,0.462429068663753,1.1540752,"Fiddler crab","D65","substrato_barradorio"
"X076_ll_br_q_brac_claro",0.0861985974335534,0.157104669837855,0.157104669837854,0.661375470475213,1.0383696,"Fiddler crab","D65","substrato_barradorio"
"X077_ll_br_c_brac_escuro",0.120087130992148,0.186919845344695,0.186919845344695,0.268446636267306,1.2121372,"Fiddler crab","D65","substrato_barradorio"
"X077_ll_br_q_brac_escuro",0.0924425849542051,0.177709371048757,0.177709371048757,0.975468512436243,1.1616068,"Fiddler crab","D65","substrato_barradorio"
"X078_ll_br_c_brac_claro",0.0760269770002029,0.116366256664023,0.116366256664023,0.367488462696649,0.7382,"Fiddler crab","D65","substrato_barradorio"
"X078_ll_br_q_brac_claro",0.302173121378614,0.386146900120708,0.386146900120708,1.43072132251192,1.9376752,"Fiddler crab","D65","substrato_barradorio"
"X079_ll_br_c_brac_escuro",0.133455942666482,0.184882043549081,0.184882043549081,0.955022019015442,1.2011754,"Fiddler crab","D65","substrato_barradorio"
"X079_ll_br_q_brac_escuro",0.113587648210682,0.243836142899088,0.243836142899088,1.62577083666383,1.4779538,"Fiddler crab","D65","substrato_barradorio"
"X080_ll_br_c_brac_claro",0.15434114543243,0.213037822836831,0.213037822836831,0.976484323993017,1.3429271,"Fiddler crab","D65","substrato_barradorio"
"X080_ll_br_q_brac_claro",0.114264559051887,0.166791910096157,0.166791910096157,0.646936056718283,1.0982043,"Fiddler crab","D65","substrato_barradorio"
"X081_ll_br_c_brac_escuro",0.187448265941021,0.23973973331383,0.23973973331383,1.4258114474747,1.4610112,"Fiddler crab","D65","substrato_barradorio"
"X081_ll_br_q_brac_escuro",0.0896003274796339,0.135195724466068,0.135195724466068,0.451691915416297,0.8881809,"Fiddler crab","D65","substrato_barradorio"
"X082_ll_br_c_brac_claro",0.0867047781182476,0.147063802056765,0.147063802056765,0.237695727678716,0.9723239,"Fiddler crab","D65","substrato_barradorio"
"X082_ll_br_q_brac_claro",0.128708461241041,0.204741557576164,0.204741557576164,0.140364182677437,1.3032058,"Fiddler crab","D65","substrato_barradorio"
"X083_ll_br_c_brac_escuro",0.042170361700787,0.0690135206513424,0.0690135206513424,0.026902864789644,0.2157598,"Fiddler crab","D65","substrato_barradorio"
"X083_ll_br_q_brac_escuro",0.160544282868849,0.272454453161711,0.272454453161711,0.240901976832045,1.5889288,"Fiddler crab","D65","substrato_barradorio"
"X084_ll_br_c_brac_claro",0.080508229755767,0.122316152422736,0.122316152422736,0.411120900958766,0.7880665,"Fiddler crab","D65","substrato_barradorio"
"X084_ll_br_q_brac_claro",0.19163030082732,0.395026696505054,0.395026696505054,1.386908192081,1.9604107,"Fiddler crab","D65","substrato_barradorio"
"X085_ll_br_c_brac_escuro",0.0991188280297253,0.171720560854297,0.171720560854297,0.362568245199782,1.1273259,"Fiddler crab","D65","substrato_barradorio"
"X085_ll_br_q_brac_escuro",0.0553853968684976,0.176692482425341,0.176692482425341,3.96024371809513,1.1558682,"Fiddler crab","D65","substrato_barradorio"
"X086_ll_br_c_brac_claro",0.0504932451477936,0.120977589941926,0.120977589941925,2.27303322106963,0.7770627,"Fiddler crab","D65","substrato_barradorio"
"X086_ll_br_q_brac_claro",0.0797738895884947,0.18197681192102,0.18197681192102,1.98381043548628,1.1853366,"Fiddler crab","D65","substrato_barradorio"
"X087_ll_br_c_brac_escuro",0.0798524565723138,0.145863789009611,0.145863789009611,0.674540806500101,0.9641306,"Fiddler crab","D65","substrato_barradorio"
"X087_ll_br_q_brac_escuro",0.107984139072806,0.210656448772455,0.210656448772455,1.06198612277737,1.331686,"Fiddler crab","D65","substrato_barradorio"
"X088_ll_br_c_brac_claro",0.102740622886011,0.171034550480501,0.171034550480501,0.127507695850194,1.1233229,"Fiddler crab","D65","substrato_barradorio"
"X088_ll_br_q_brac_claro",0.193962838944822,0.273849611018712,0.273849611018712,0.843264449067238,1.5940364,"Fiddler crab","D65","substrato_barradorio"
"X089_ll_br_c_brac_escuro",0.0717687342470674,0.149839362770186,0.149839362770186,1.46191767256267,0.9910212,"Fiddler crab","D65","substrato_barradorio"
"X089_ll_br_q_brac_escuro",0.160854412298054,0.340337001705208,0.340337001705208,1.54041679842343,1.8113937,"Fiddler crab","D65","substrato_barradorio"
"X090_ll_br_c_lep_claro",0.12864545343487,0.167314574265174,0.167314574265174,1.32702554713348,1.1013331,"Fiddler crab","D65","substrato_barradorio"
"X090_ll_br_q_lep_claro",0.102202388087936,0.1669990423913,0.1669990423913,0.0177590428978042,1.0994454,"Fiddler crab","D65","substrato_barradorio"
"X091_ll_br_c_brac_escuro",0.0481486247225747,0.0755450456687343,0.0755450456687343,0.221458125544745,0.3061865,"Fiddler crab","D65","substrato_barradorio"
"X091_ll_br_q_brac_escuro",0.224212479934363,0.293298327254402,0.293298327254402,1.29296316361437,1.6626476,"Fiddler crab","D65","substrato_barradorio"
"X092_ll_br_c_brac_claro",0.0416854144433237,0.0838778115090232,0.0838778115090232,1.24445252415488,0.4108185,"Fiddler crab","D65","substrato_barradorio"
"X092_ll_br_q_brac_claro",0.150980487619658,0.286273398994511,0.286273398994511,0.894357277329652,1.6384046,"Fiddler crab","D65","substrato_barradorio"
"X093_ll_br_c_lep_escuro",0.0200332032131302,0.0387524129741844,0.0387524129741844,1.01223951526684,0.3613496,"Fiddler crab","D65","substrato_barradorio"
"X093_ll_br_q_lep_escuro",0.0706012386507594,0.154705602234208,0.154705602234208,1.746889961688,1.0229813,"Fiddler crab","D65","substrato_barradorio"
"X094_ll_br_c_brac_claro",0.0565347347403649,0.105914166087052,0.105914166087052,0.823511668093328,0.6440864,"Fiddler crab","D65","substrato_barradorio"
"X094_ll_br_q_brac_claro",0.0333172104762425,0.085501724754324,0.085501724754324,2.67783240929835,0.4299939,"Fiddler crab","D65","substrato_barradorio"
"X095_ll_br_c_brac_escuro",0.0476466942372495,0.0818733383342699,0.0818733383342698,0.314314399728994,0.3866307,"Fiddler crab","D65","substrato_barradorio"
"X095_ll_br_q_brac_escuro",0.201337011589396,0.389262538108675,0.389262538108676,1.009127515091,1.9457114,"Fiddler crab","D65","substrato_barradorio"
"X096_ll_br_c_brac_claro",0.0761402342143194,0.124294852213275,0.124294852213275,0.012141801270332,0.8041139,"Fiddler crab","D65","substrato_barradorio"
"X096_ll_br_q_brac_claro",0.0542255907676147,0.124182835346052,0.124182835346052,2.00690329178946,0.8032123,"Fiddler crab","D65","substrato_barradorio"
"X097_ll_br_c_brac_escuro",0.100378731116453,0.156681802960953,0.156681802960953,0.251921826980353,1.0356744,"Fiddler crab","D65","substrato_barradorio"
